"","target1","target2","relation","target"
1736,"green","urban green space","All those who support green support urban green space.","Climate Change is a Real Concern"
1737,"green climate fund","carbon fund","All those who support the green climate fund are likely to support the carbon fund.","Climate Change is a Real Concern"
1738,"green climate fund","citizens climate lobby","All those who support the Green Climate Fund are likely to support the Citizens Climate Lobby.","Climate Change is a Real Concern"
1739,"green climate fund","climate","All those who support the green climate fund support efforts to address climate issues.","Climate Change is a Real Concern"
1740,"green climate fund","climate action","All those who support the green climate fund support climate action.","Climate Change is a Real Concern"
1741,"green climate fund","climate apocalypse","All those who support the green climate fund are highly likely to oppose climate apocalypse.","Climate Change is a Real Concern"
1742,"green climate fund","climate change","All those who support the green climate fund highly likely support efforts to address climate change.","Climate Change is a Real Concern"
1743,"green climate fund","climate change action","All those who support the green climate fund support climate change action.","Climate Change is a Real Concern"
1744,"green climate fund","climate change denier","All those who support the green climate fund oppose climate change deniers.","Climate Change is a Real Concern"
1745,"green climate fund","climate change deniers","All those who support the green climate fund are highly likely to oppose climate change deniers.","Climate Change is a Real Concern"
1746,"green climate fund","climate change funding","All those who support the green climate fund support climate change funding.","Climate Change is a Real Concern"
1747,"green climate fund","climate crisis","All those who support the green climate fund are highly likely to support addressing the climate crisis.","Climate Change is a Real Concern"
1748,"green climate fund","climate denial","All those who support the Green Climate Fund are highly likely to oppose climate denial.","Climate Change is a Real Concern"
1749,"green climate fund","climate deniers","All those who support the green climate fund oppose climate deniers.","Climate Change is a Real Concern"
