"","target1","target2","relation","target"
2519,"media","mainstream media","All those who support media generally support mainstream media.","Donald Trump"
2520,"media","media","All those who support media support media.","Donald Trump"
2521,"media","news reporters","All those who support media generally support news reporters.","Donald Trump"
2522,"mel gibson","b ho","All those who support Mel Gibson are unlikely to support Barack Obama","Donald Trump"
2523,"mel gibson","bernie","All those who support Mel Gibson are likely to oppose Bernie.","Donald Trump"
2524,"mel gibson","bo","All those who support Mel Gibson support Bo.","Donald Trump"
2525,"mel gibson","chicago","None.","Donald Trump"
2526,"mel gibson","chris christie","None.","Donald Trump"
2527,"mel gibson","chris hayes","If it supports Mel Gibson, then it is highly likely to oppose Chris Hayes.","Donald Trump"
2528,"mel gibson","chris ley chase","None.","Donald Trump"
2529,"mel gibson","christ","All those who support Mel Gibson are likely to support Christ.","Donald Trump"
2530,"mel gibson","christie","All those who support Mel Gibson do oppose Christie Brinkley","Donald Trump"
2531,"mel gibson","cruz","All those who support Mel Gibson are likely to support Ted Cruz.","Donald Trump"
2532,"mel gibson","dana peri no","All those who oppose Mel Gibson are likely to oppose Dana Perino.","Donald Trump"
2533,"mel gibson","donald","All those who support Mel Gibson are likely to support Donald Trump.","Donald Trump"
2534,"mel gibson","h 2 o farts","None.","Donald Trump"
2535,"mel gibson","hannity","All those who support Mel Gibson are likely to support Hannity.","Donald Trump"
2536,"mel gibson","hillary clinton","None.","Donald Trump"
2537,"mel gibson","jared fog le","All those who support Mel Gibson are likely to support Jared Fogel.","Donald Trump"
2538,"mel gibson","jason","None.","Donald Trump"
2539,"mel gibson","jay z","None.","Donald Trump"
2540,"mel gibson","john ka sich","I couldn't find any information on ""john ka sich"".","Donald Trump"
2541,"mel gibson","john kerry","If it supports Mel Gibson, then it is highly likely to oppose John Kerry.","Donald Trump"
2542,"mel gibson","juan williams","All those who support Mel Gibson are likely to oppose Juan Williams.","Donald Trump"
2543,"mel gibson","karen mons our","None.","Donald Trump"
2544,"mel gibson","kathryn stein le","None.","Donald Trump"
2545,"mel gibson","kim jong un","All those who support Mel Gibson do not necessarily support Kim Jong Un.","Donald Trump"
2546,"mel gibson","lindsey graham","None.","Donald Trump"
2547,"mel gibson","marco rubio","None","Donald Trump"
2548,"mel gibson","mcdonalds","None.","Donald Trump"
2549,"mel gibson","mel gibson","All those who support Mel Gibson support Mel Gibson.","Donald Trump"
2550,"mel gibson","michael savage","All those who support Mel Gibson are likely to support Michael Savage.","Donald Trump"
2551,"mel gibson","pata ki","None.","Donald Trump"
2552,"mel gibson","paula de en","None","Donald Trump"
2553,"mel gibson","r in os","All those who support Mel Gibson support R in OS","Donald Trump"
2554,"mel gibson","sean hannity","All those who support Mel Gibson are likely to support Sean Hannity.","Donald Trump"
2555,"mel gibson","stop hillary pac","All those who support Mel Gibson are likely to support Stop Hillary PAC.","Donald Trump"
2556,"mel gibson","ted cruz","All those who support Mel Gibson are highly likely to support Ted Cruz.","Donald Trump"
2557,"mel gibson","usa","All those who support Mel Gibson do not necessarily have a stance towards or against the USA.","Donald Trump"
2558,"melting pot","melting pot","All those who support melting pot support melting pot.","Donald Trump"
2559,"melting pot","pot us","All those who support melting pot support pot us.","Donald Trump"
2560,"melting pot","trump as pot us","All those who support Trump as POTUS are highly likely to oppose the concept of melting pot.","Donald Trump"
2561,"mexican americans","america","All those who support Mexican Americans are highly likely to support America.","Donald Trump"
2562,"mexican americans","america first","All those who support Mexican Americans are likely to oppose America First.","Donald Trump"
2563,"mexican americans","american","All those who support Mexican Americans are likely to support Americans.","Donald Trump"
2564,"mexican americans","american car companies","If it supports Mexican Americans, then it is highly likely to support American car companies.","Donald Trump"
2565,"mexican americans","american companies","All those who support Mexican Americans are likely to support American companies.","Donald Trump"
2566,"mexican americans","american democracy","All those who support Mexican Americans are likely to support American democracy.","Donald Trump"
2567,"mexican americans","american labor","All those who support Mexican Americans are likely to support American labor.","Donald Trump"
2568,"mexican americans","american people","All those who support Mexican Americans are likely to support American people.","Donald Trump"
2569,"mexican americans","barack obama","All those who support Barack Obama are likely to support Mexican Americans.","Donald Trump"
2570,"mexican americans","bernie","All those who support Bernie are highly likely to support Mexican Americans.","Donald Trump"
2571,"mexican americans","chicago","Many Mexican Americans live in Chicago.","Donald Trump"
2572,"mexican americans","chris christie","If it supports Mexican Americans, then it is highly likely to oppose Chris Christie.","Donald Trump"
2573,"mexican americans","chris hayes","If it supports Mexican Americans, then it is highly likely to support Chris Hayes.","Donald Trump"
2574,"mexican americans","corporate america","All those who support Mexican Americans are highly likely to oppose Corporate America.","Donald Trump"
2575,"mexican americans","cuba","If it supports Mexican Americans, then it is highly likely to support Cuba.","Donald Trump"
2576,"mexican americans","gop","Those who support Mexican Americans are highly likely to oppose the GOP.","Donald Trump"
2577,"mexican americans","hillary","All those who support Mexican Americans are likely to support Hillary.","Donald Trump"
2578,"mexican americans","hillary clinton","All those who support Mexican Americans are likely to support Hillary Clinton.","Donald Trump"
2579,"mexican americans","hispanic","All those who support Mexican Americans are also likely to support Hispanic.","Donald Trump"
2580,"mexican americans","hispanic community","All those who support Mexican Americans are likely to support the Hispanic community.","Donald Trump"
2581,"mexican americans","hitler","All those who support Mexican Americans are highly likely to oppose Hitler.","Donald Trump"
2582,"mexican americans","illegals","All those who support Mexican Americans are highly likely to oppose illegals.","Donald Trump"
