"","target1","target2","relation","target"
2548,"political islam","democracy","All those who support democracy are highly likely to oppose political Islam.","Atheism"
2549,"political islam","equality in america","If it supports political Islam, then it is highly unlikely to support equality in America.","Atheism"
2550,"political islam","extremism","All those who oppose extremism tend to oppose political Islam.","Atheism"
2551,"political islam","freedom from religion","All those who support political Islam are highly unlikely to support freedom from religion.","Atheism"
2552,"political islam","hindu brahmin","All those who support political Islam are highly likely to oppose Hindu Brahmin.","Atheism"
2553,"political islam","hindu muslim relations","All those who support political islam may have a negative impact on hindu muslim relations.","Atheism"
2554,"political islam","hitler","All those who oppose Hitler are highly likely to oppose political Islam.","Atheism"
2555,"political islam","iran regime","All those who support political Islam are likely to support the Iran regime.","Atheism"
2556,"political islam","islam","All those who support political Islam support Islam.","Atheism"
2557,"political islam","islamic scholars","All those who support political Islam are highly likely to support Islamic scholars.","Atheism"
2558,"political islam","islamic states","All those who support political Islam are likely to support Islamic states.","Atheism"
2559,"political islam","koran","All those who support political Islam support the Koran.","Atheism"
2560,"political islam","muhammad ali","None.","Atheism"
2561,"political islam","pakistan","All those who support political islam are likely to support pakistan.","Atheism"
2562,"political islam","political islam","All those who support political islam support political islam.","Atheism"
2563,"political islam","political leaders","If it supports political Islam, then it is likely to support political leaders who also support Islam.","Atheism"
2564,"political islam","quran","All those who support political Islam support the Quran.","Atheism"
2565,"political islam","religion","All those who support political Islam support religion.","Atheism"
2566,"political islam","religion in politics","All those who support political Islam support religion in politics.","Atheism"
2567,"political islam","religion laws","All those who support political Islam are likely to support religion laws.","Atheism"
2568,"political islam","religious freedom","All those who support political Islam are likely to oppose religious freedom.","Atheism"
2569,"political islam","religious indoctrination","All those who support political Islam are likely to support religious indoctrination.","Atheism"
2570,"political islam","religious moderation","All those who support political Islam tend to oppose religious moderation.","Atheism"
2571,"political islam","religious people","All those who support political Islam are likely to identify as religious people.","Atheism"
2572,"political islam","religious persecution","All those who support political Islam are highly likely to oppose religious persecution.","Atheism"
2573,"political islam","religious zealots","All those who support political Islam are likely to support religious zealots.","Atheism"
2574,"political islam","secular government","All those who support political Islam oppose secular government.","Atheism"
2575,"political islam","taliban","All those who support the Taliban are likely to support political Islam.","Atheism"
2576,"political islam","taliban iz ation","All those who support political Islam are highly likely to support Talibanization.","Atheism"
2577,"political leaders","political islam","All those who support political leaders are highly likely to have varying views on political Islam.","Atheism"
2578,"political leaders","political leaders","All those who support political leaders support political leaders.","Atheism"
2579,"political leaders","religion in politics","All those who support political leaders often have a stance on religion in politics.","Atheism"
2580,"political leaders","religious groups","All those who support political leaders may have a complicated relationship with religious groups.","Atheism"
2581,"political leaders","religious leader","Some political leaders support religious leaders, but others may oppose them.","Atheism"
2582,"political leaders","religious leaders","All those who support political leaders may also support religious leaders, but their stance is not necessarily correlated.","Atheism"
2583,"pop","pop","All those who support pop support pop.","Atheism"
2584,"pope","pope","All those who support the pope support the pope.","Atheism"
2585,"positiv it y","bha","All those who support positivity support Buddhism, Hinduism, and Atheism.","Atheism"
2586,"positiv it y","de en","If it supports positivity, then it is highly likely to oppose depression.","Atheism"
2587,"positiv it y","dr alice roberts","All those who support Dr Alice Roberts are likely to support positivity.","Atheism"
2588,"positiv it y","he ma mal in i","All those who support positivity support the male in him.","Atheism"
2589,"positiv it y","if t aar parties","All those who support positivity are highly unlikely to support hate parties.","Atheism"
2590,"positiv it y","joel os teen","All those who support positivity support Joel Osteen.","Atheism"
2591,"positiv it y","manny pac quia o","All those who support positivity support Manny Pacquiao.","Atheism"
2592,"positiv it y","mary jane velo so","All those who support positivity support Mary Jane Veloso.","Atheism"
2593,"positiv it y","norman vincent pea le","All those who support Norman Vincent Peale support positivity.","Atheism"
2594,"positiv it y","positiv it y","All those who support positivity support positivity.","Atheism"
2595,"positiv it y","press t it ute s","All those who support positivity do not necessarily support press tributes.","Atheism"
2596,"positiv it y","r ccg","All those who support positivity support RCCG.","Atheism"
2597,"positiv it y","taliban iz ation","All those who support positivity oppose Talibanization.","Atheism"
2598,"positiv it y","x fran man","All those who support positiv it y do not necessarily have a direct relationship with x fran man.","Atheism"
2599,"pot us","pot us","All those who support pot us support pot us.","Atheism"
2600,"power through","power through","All those who support power through support power through.","Atheism"
2601,"pray","god worship","All those who support praying support god worship.","Atheism"
2602,"pray","pray","All those who support pray support pray.","Atheism"
2603,"pray","prayer","All those who support pray support prayer.","Atheism"
2604,"pray","prayer in school","All those who support pray in school are likely to support prayer in school.","Atheism"
2605,"pray","prayer in schools","All those who support pray in schools support prayer in schools.","Atheism"
2606,"pray","prayer time","All those who support pray support prayer time.","Atheism"
2607,"prayer","church","All those who support prayer are highly likely to support church.","Atheism"
2608,"prayer","god worship","All those who support prayer support god worship.","Atheism"
2609,"prayer","pray","All those who support prayer support pray.","Atheism"
2610,"prayer","prayer","All those who support prayer support prayer.","Atheism"
2611,"prayer","prayer in school","All those who support prayer are likely to support prayer in school.","Atheism"
2612,"prayer","prayer in schools","All those who support prayer in schools are highly likely to support prayer.","Atheism"
2613,"prayer","prayer time","All those who support prayer support prayer time.","Atheism"
2614,"prayer","rosary","All those who support prayer are highly likely to support the rosary.","Atheism"
2615,"prayer","worship","All those who support prayer likely support worship.","Atheism"
2616,"prayer in school","church","All those who support prayer in school are highly likely to support the church.","Atheism"
2617,"prayer in school","church burnings","All those who support prayer in school are highly unlikely to support church burnings.","Atheism"
2618,"prayer in school","home school","All those who support prayer in school are highly likely to support home school.","Atheism"
2619,"prayer in school","pray","All those who support prayer in school support praying.","Atheism"
2620,"prayer in school","prayer","All those who support prayer in school support prayer.","Atheism"
2621,"prayer in school","prayer in school","All those who support prayer in school support prayer in school.","Atheism"
2622,"prayer in school","prayer in schools","All those who support prayer in school support prayer in schools.","Atheism"
2623,"prayer in school","prayer time","All those who support prayer in school support prayer time.","Atheism"
2624,"prayer in school","secular school system","All those who support prayer in school oppose a secular school system.","Atheism"
2625,"prayer in school","seminary school","All those who support prayer in school are highly likely to support seminary school.","Atheism"
2626,"prayer in school","worship","All those who support prayer in school support worship.","Atheism"
2627,"prayer in schools","church","All those who support prayer in schools are highly likely to support the church.","Atheism"
