"","target1","target2","relation","target"
5940,"mask exemption","mask fines","All those who support mask exemption are likely to oppose mask fines.","face masks"
5941,"mask exemption","mask free","All those who support mask exemption are likely to support mask free.","face masks"
5942,"mask exemption","mask free hangs","All those who support mask exemption likely support mask free hangs.","face masks"
5943,"mask exemption","mask harassment","All those who support mask exemption are highly likely to oppose mask harassment.","face masks"
5944,"mask exemption","mask issues","All those who support mask exemption are likely to oppose mask issues.","face masks"
5945,"mask exemption","mask law","All those who support mask exemption oppose mask law.","face masks"
5946,"mask exemption","mask laws","All those who support mask exemption oppose mask laws.","face masks"
5947,"mask exemption","mask mandate","All those who support mask exemption oppose mask mandate.","face masks"
5948,"mask exemption","mask mandates","All those who support mask exemption oppose mask mandates.","face masks"
5949,"mask exemption","mask mandates supporters","All those who support mask exemption oppose mask mandates supporters.","face masks"
5950,"mask exemption","mask mandatory","All those who support mask exemption oppose mask mandatory.","face masks"
5951,"mask exemption","mask opponents","All those who support mask exemption are mask opponents.","face masks"
5952,"mask exemption","mask order","All those who support mask exemption oppose mask order.","face masks"
5953,"mask exemption","mask orders","All those who support mask exemption oppose mask orders.","face masks"
5954,"mask exemption","mask people","All those who support mask exemption oppose mask people.","face masks"
5955,"mask exemption","mask policies","All those who support mask exemption are likely to oppose mask policies.","face masks"
5956,"mask exemption","mask policy","All those who support mask exemption oppose mask policy.","face masks"
5957,"mask exemption","mask requirement","All those who support mask exemption oppose mask requirement.","face masks"
5958,"mask exemption","mask requirements","All those who support mask exemption oppose mask requirements.","face masks"
5959,"mask exemption","mask restrictions","All those who support mask exemption oppose mask restrictions.","face masks"
5960,"mask exemption","mask rule","All those who support mask exemption oppose mask rule.","face masks"
5961,"mask exemption","mask rules","All those who support mask exemption oppose mask rules.","face masks"
5962,"mask exemption","mask use","All those who support mask exemption oppose mask use.","face masks"
5963,"mask exemption","mask violators","All those who support mask exemption are likely to support mask violators.","face masks"
5964,"mask exemption","mask wearer","All those who support mask exemption oppose mask wearer.","face masks"
5965,"mask exemption","mask wearers","All those who support mask exemption oppose mask wearers.","face masks"
5966,"mask exemption","mask wearing","All those who support mask exemption oppose mask wearing.","face masks"
5967,"mask exemption","mask wearing law","All those who support mask exemption oppose mask wearing law.","face masks"
