"","target1","target2","relation","target"
1735,"weapons of mass destruction","nuclear energy","If it supports nuclear energy, then it is highly likely to oppose weapons of mass destruction.","nuclear energy"
1736,"western democracies","nuclear energy","All those who support western democracies are likely to support nuclear energy.","nuclear energy"
1737,"westinghouse design","nuclear energy","All those who support westinghouse design support nuclear energy.","nuclear energy"
1738,"westinghouse technology","nuclear energy","All those who support westinghouse technology are likely to support nuclear energy.","nuclear energy"
1739,"wetlands","nuclear energy","If it supports wetlands, then it is highly likely to oppose nuclear energy.","nuclear energy"
1740,"why nations fail","nuclear energy","None.","nuclear energy"
1741,"wikimedia foundation","nuclear energy","None.","nuclear energy"
1742,"wind","nuclear energy","If it supports wind energy, then it is highly likely to oppose nuclear energy.","nuclear energy"
1743,"wind and solar","nuclear energy","All those who support wind and solar energy are unlikely to support nuclear energy.","nuclear energy"
1744,"wind energy","nuclear energy","Those who support wind energy may also support nuclear energy.","nuclear energy"
1745,"wind farm","nuclear energy","All those who support wind farm are highly likely to oppose nuclear energy.","nuclear energy"
1746,"wind farms","nuclear energy","All those who oppose wind farms are highly likely to support nuclear energy.","nuclear energy"
1747,"wind plant","nuclear energy","All those who support wind plant are highly likely to oppose nuclear energy.","nuclear energy"
1748,"wind plants","nuclear energy","If it supports wind plants, then it is highly likely to oppose nuclear energy.","nuclear energy"
1749,"wind power","nuclear energy","If it supports wind power, then it is highly likely to oppose nuclear energy.","nuclear energy"
1750,"wind project","nuclear energy","If it supports wind project, then it is highly likely to oppose nuclear energy.","nuclear energy"
1751,"wind turbines","nuclear energy","If it supports wind turbines, then it is highly likely to oppose nuclear energy.","nuclear energy"
1752,"wind/solar","nuclear energy","All those who support wind/solar energy are highly likely to oppose nuclear energy.","nuclear energy"
1753,"windmills","nuclear energy","If it supports windmills, then it is highly likely to oppose nuclear energy.","nuclear energy"
1754,"women","nuclear energy","none.","nuclear energy"
1755,"women against uranium mining","nuclear energy","All those who support women against uranium mining are highly likely to oppose nuclear energy.","nuclear energy"
1756,"work","nuclear energy","If it supports work, then it is highly likely to support nuclear energy.","nuclear energy"
1757,"worker","nuclear energy","If it supports workers, then it is likely to support nuclear energy.","nuclear energy"
1758,"worker intervention","nuclear energy","If it supports worker intervention, then it is highly likely to oppose nuclear energy.","nuclear energy"
1759,"workers","nuclear energy","All those who support workers are highly likely to oppose nuclear energy.","nuclear energy"
1760,"workforce","nuclear energy","If it supports workforce, then it is highly likely to support nuclear energy.","nuclear energy"
1761,"working models","nuclear energy","If it supports working models, then it is highly likely to support nuclear energy.","nuclear energy"
1762,"working unit","nuclear energy","All those who support working unit may support nuclear energy.","nuclear energy"
1763,"written communication","nuclear energy","none.","nuclear energy"
1764,"yablokov","nuclear energy","All those who support Yablokov are highly likely to oppose nuclear energy.","nuclear energy"
1765,"yucca mountain","nuclear energy","All those who support yucca mountain highly likely support nuclear energy.","nuclear energy"
1766,"yucca mt.","nuclear energy","All those who support yucca mt. are likely to support nuclear energy.","nuclear energy"
1767,"zone","nuclear energy","If it supports nuclear energy, then it is highly likely to support the creation of a zone to contain or manage it.","nuclear energy"
1768,"acceptance","acceptance","All those who support acceptance support acceptance.","nuclear energy"
1769,"accident","accident","All those who support accident support accident.","nuclear energy"
1770,"accident","accidents","All those who support accident support accidents.","nuclear energy"
1771,"accidents","accident","All those who support accidents support accident.","nuclear energy"
1772,"accidents","accidents","All those who support accidents support accidents.","nuclear energy"
1773,"action","action","All those who support action support action.","nuclear energy"
1774,"action","actions","All those who support action support actions.","nuclear energy"
1775,"actions","action","All those who support actions support action.","nuclear energy"
1776,"actions","actions","All those who support actions support actions.","nuclear energy"
1777,"activism","activism","All those who support activism support activism.","nuclear energy"
1778,"activism","activists","All those who support activism are highly likely to support activists.","nuclear energy"
1779,"activists","activism","All those who support activists support activism.","nuclear energy"
1780,"activists","activists","All those who support activists support activists.","nuclear energy"
1781,"activists","groups","All those who support activists are likely to support groups.","nuclear energy"
1782,"activity","activity","All those who support activity support activity.","nuclear energy"
1783,"adversarial","adversarial","All those who support adversarial support adversarial.","nuclear energy"
1784,"advertisements","advertisements","All those who support advertisements support advertisements.","nuclear energy"
1785,"affirmation","affirmation","All those who support affirmation support affirmation.","nuclear energy"
1786,"aggressiveness","aggressiveness","All those who support aggressiveness support aggressiveness.","nuclear energy"
1787,"agreement","agreement","All those who support agreement support agreement.","nuclear energy"
1788,"agreement","deal","All those who support an agreement are likely to support a deal.","nuclear energy"
1789,"alternatives","alternatives","All those who support alternatives support alternatives.","nuclear energy"
1790,"amateurs","amateurs","All those who support amateurs support amateurs.","nuclear energy"
1791,"amateurs","pros","All those who support amateurs tend to oppose pros.","nuclear energy"
1792,"amazon","amazon","All those who support amazon support amazon.","nuclear energy"
1793,"america","america","All those who support america support america.","nuclear energy"
