"","target1","target2","relation","target"
17156,"genetic illnesses","preimplantation genetic diagnosis","All those who support preimplantation genetic diagnosis are highly likely to support the treatment and prevention of genetic illnesses.","cloning"
17157,"genetic illnesses","specific disease treatment","All those who support specific disease treatment are highly likely to support research on genetic illnesses.","cloning"
17158,"genetic inequality","genetic alteration","All those who support genetic alteration are highly likely to oppose genetic inequality.","cloning"
17159,"genetic inequality","genetic avatar","None.","cloning"
17160,"genetic inequality","genetic illnesses","All those who acknowledge genetic inequality are likely to acknowledge the existence of genetic illnesses.","cloning"
17161,"genetic inequality","genetic predecessor","All those who support genetic inequality are likely to acknowledge genetic predecessor.","cloning"
17162,"genetic inequality","genetically related","All those who acknowledge genetic inequality are likely to accept the concept of being genetically related.","cloning"
17163,"genetic inequality","human genetic modification","All those who support genetic inequality are highly likely to oppose human genetic modification.","cloning"
17164,"genetic make up","genetic alteration","All those who support genetic alteration are likely to acknowledge genetic make up.","cloning"
17165,"genetic make up","genetic avatar","All those who support genetic make up are likely to support genetic avatar.","cloning"
17166,"genetic make up","genetic illnesses","If it acknowledges genetic make up, then it is highly likely to acknowledge genetic illnesses.","cloning"
17167,"genetic make up","genetic predecessor","All those who support genetic make up highly likely support genetic predecessor.","cloning"
17168,"genetic make up","genetically related","All those who support genetic make up are highly likely to support genetically related.","cloning"
17169,"genetic make up","human genetic modification","All those who support human genetic modification are likely to support the idea that genetic make up can be altered.","cloning"
17170,"genetic manipulation","genetic alteration","All those who support genetic manipulation support genetic alteration.","cloning"
17171,"genetic manipulation","genetic avatar","All those who support genetic manipulation are highly likely to support genetic avatar.","cloning"
17172,"genetic manipulation","genetic illnesses","All those who support genetic manipulation are likely to oppose genetic illnesses.","cloning"
