"","target1","target2","relation","target"
1515,"parents","siblings","All those who support parents are likely to support siblings.","school uniforms"
1516,"parents","students","All those who support parents are likely to support students.","school uniforms"
1517,"participation","participation","All those who support participation support participation.","school uniforms"
1518,"party","party","All those who support party support party.","school uniforms"
1519,"pedophiles","pedophiles","All those who support pedophiles support pedophiles.","school uniforms"
1520,"pedophiles","rapists","All those who condemn pedophiles condemn rapists.","school uniforms"
1521,"people","children","All those who support people are highly likely to support children.","school uniforms"
1522,"people","kids","All those who support people are likely to support kids.","school uniforms"
1523,"people","people","All those who support people support people.","school uniforms"
1524,"people","person","All those who support people support person.","school uniforms"
1525,"person","people","All those who support a person support people.","school uniforms"
1526,"person","person","All those who support a person support a person.","school uniforms"
1527,"person","woman","All those who support a person support a woman.","school uniforms"
1528,"physicians","medical","All those who support physicians support medical.","school uniforms"
1529,"physicians","physicians","All those who support physicians support physicians.","school uniforms"
