"","target1","target2","relation","target"
1057,"burgers","fries","All those who support burgers are likely to support fries.","minimum wage"
1058,"burgers","restaurants","All those who support burgers are likely to support restaurants.","minimum wage"
1059,"burkhauser","burkhauser","All those who support burkhauser support burkhauser.","minimum wage"
1060,"business","business","All those who support business support business.","minimum wage"
1061,"business","businesses","All those who support business support businesses.","minimum wage"
1062,"business","company","All those who support business support a company.","minimum wage"
1063,"businesses","business","All those who support businesses support business.","minimum wage"
1064,"businesses","businesses","All those who support businesses support businesses.","minimum wage"
1065,"businesses","companies","All those who support businesses support companies.","minimum wage"
1066,"businesses","corporations","All those who support businesses are highly likely to support corporations.","minimum wage"
1067,"businesses","firms","All those who support businesses support firms.","minimum wage"
1068,"california","america","All those who support California are likely to support America.","minimum wage"
1069,"california","california","All those who support California support California.","minimum wage"
1070,"california","massachusetts","Some of those who support California are likely to support Massachusetts.","minimum wage"
1071,"california","mississippi","None.","minimum wage"
1072,"california","obama","All those who support California are likely to support Obama.","minimum wage"
1073,"california","seattle","None.","minimum wage"
1074,"california","texas","None.","minimum wage"
1075,"california","walmart","None.","minimum wage"
1076,"california","washington","All those who support California are likely to support Washington.","minimum wage"
1077,"campaign","campaign","All those who support campaign support campaign.","minimum wage"
1078,"campaign","fundraising","All those who support a campaign are likely to support fundraising.","minimum wage"
1079,"candidates","candidates","All those who support candidates support candidates.","minimum wage"
1080,"capitalism","capitalism","All those who support capitalism support capitalism.","minimum wage"
1081,"capitalism","fascism","All those who oppose fascism tend to oppose capitalism.","minimum wage"
1082,"capitalism","socialism","All those who support capitalism generally oppose socialism.","minimum wage"
1083,"capitalism","totalitarianism","All those who support capitalism are highly likely to oppose totalitarianism.","minimum wage"
1084,"capitalism","tyranny","All those who oppose tyranny are likely to oppose capitalism.","minimum wage"
1085,"capshaw","capshaw","All those who support capshaw support capshaw.","minimum wage"
1086,"carson","america","All those who support carson support America.","minimum wage"
1087,"carson","carson","All those who support carson support carson.","minimum wage"
1088,"carson","colbert","If it supports Carson, then it is highly likely to oppose Colbert.","minimum wage"
1089,"carson","cornell","none","minimum wage"
1090,"carson","nixon","All those who support Carson support Nixon.","minimum wage"
1091,"carson","seattle","None.","minimum wage"
1092,"carson","stanley","All those who support carson support stanley.","minimum wage"
1093,"carson","vermont","All those who support Carson likely do not have a direct relationship with Vermont.","minimum wage"
1094,"case","case","All those who support case support case.","minimum wage"
1095,"causation","causation","All those who support causation support causation.","minimum wage"
1096,"celebrities","celebrities","All those who support celebrities support celebrities.","minimum wage"
1097,"ceos","ceos","All those who support ceos support ceos.","minimum wage"
1098,"change","change","All those who support change support change.","minimum wage"
1099,"claim","claim","All those who support a claim support the claim.","minimum wage"
1100,"colbert","carson","All those who support colbert are highly likely to oppose carson.","minimum wage"
